total_return,cagr,max_drawdown,win_rate,profit_factor,total_trades,sharpe_ratio,avg_win,avg_loss,range_start_time,range_end_time,atr_sl,tp_ratio,mult,risk_per_trade,exit_eod,trailing_stop,take_partial,latest_entry_time
-3.962271992336197,-21.81653248483959,-12.792796851780766,18.6046511627907,0.8789620690276352,43,-0.39794639524819103,3.5966894431932475,-0.9353082153680617,00:00:00,03:00:00,2.0,3.0,2.5,0.01,False,True,False,18:00:00
-5.0736881710521935,-27.164857619812764,-20.708076128968045,21.27659574468085,0.926067327967978,47,0.0947410521801029,6.355210380431037,-1.8547511344692602,00:00:00,03:00:00,2.0,3.0,2.5,0.02,False,True,False,23:59:00
-7.495584537721978,-37.76796617042121,-22.293914606388686,20.0,0.8866775951961712,45,-0.16140962252473998,6.516478247274602,-1.8373302434220402,00:00:00,03:00:00,2.0,3.0,2.5,0.02,False,True,False,20:00:00
-9.520379658407862,-45.61203493733049,-24.47142349591708,18.6046511627907,0.8476745170839475,43,-0.39794639524818126,6.622482885746263,-1.7857212212679425,00:00:00,03:00:00,2.0,3.0,2.5,0.02,False,True,False,18:00:00
-10.11872240643552,-47.76501432246179,-29.56400530775984,21.27659574468085,0.898194581279259,47,0.09474105218009743,8.927404600986895,-2.6862910382784992,00:00:00,03:00:00,2.0,3.0,2.5,0.03,False,True,False,23:59:00
-13.456302774666074,-58.51216524025198,-31.677085148527045,20.0,0.8590070475848183,45,-0.16140962252474672,9.109248779908572,-2.651098383162312,00:00:00,03:00:00,2.0,3.0,2.5,0.03,False,True,False,20:00:00
-16.214443629299012,-65.93626631603614,-35.021400162715175,18.6046511627907,0.8179528863776149,43,-0.39794639524818626,9.10660618540662,-2.544779803215771,00:00:00,03:00:00,2.0,3.0,2.5,0.03,False,True,False,18:00:00
-1.7962648769674128,-10.447185822156158,-6.037949112108942,36.36363636363637,0.9286908397360034,44,-0.1284298134252457,1.4620971650094592,-0.8996364113256684,00:00:00,07:00:00,0.5,1.0,1.0,0.01,False,True,False,23:59:00
-5.390231023496139,-28.630888447195836,-7.308360997589068,35.0,0.7735182647173323,40,-1.940445889819143,1.3149726881685742,-0.9153787945329298,00:00:00,07:00:00,0.5,1.0,1.0,0.01,False,True,False,20:00:00
-6.1215884190009895,-31.924020618592152,-9.2543883914069,35.13513513513514,0.7164613691807095,37,-2.561980034099995,1.1898749326475966,-0.8995817726424901,00:00:00,07:00:00,0.5,1.0,1.0,0.01,False,True,False,18:00:00
-4.329296749589839,-23.617836103534607,-12.041130864791473,36.36363636363637,0.9124370084163221,44,-0.12842981342522786,2.8195491777534913,-1.765788699773063,00:00:00,07:00:00,0.5,1.0,1.0,0.02,False,True,False,23:59:00
-11.04608229542745,-50.96090750732114,-14.465648991706031,35.0,0.7626671732077623,40,-1.9404458898191344,2.5354641873121793,-1.7900992660691522,00:00:00,07:00:00,0.5,1.0,1.0,0.02,False,True,False,20:00:00
-12.331978684004685,-55.120724977782324,-17.905560397439068,35.13513513513514,0.7048258828082572,37,-2.561980034100003,2.2651292280325026,-1.7407774436844667,00:00:00,07:00:00,0.5,1.0,1.0,0.02,False,True,False,18:00:00
-7.517622751400088,-37.85816558293249,-17.960966334919203,36.36363636363637,0.8963629407031634,44,-0.1284298134252398,4.0637722175963855,-2.5906420797479375,00:00:00,07:00:00,0.5,1.0,1.0,0.03,False,True,False,23:59:00
-16.87284419826525,-67.53353281502169,-21.41497303460999,35.0,0.7521551704625338,40,-1.9404458898191261,3.657529542582348,-2.6183945305545424,00:00:00,07:00:00,0.5,1.0,1.0,0.03,False,True,False,20:00:00
-18.554602580443046,-71.33182124580006,-25.956792891381365,35.13513513513514,0.6934414905272692,37,-2.5619800340999856,3.2285294454263873,-2.521895223791088,00:00:00,07:00:00,0.5,1.0,1.0,0.03,False,True,False,18:00:00
-8.153376466717898,-40.41359255037118,-9.332512721096537,32.55813953488372,0.682801014161265,43,-2.6574015582947745,1.253637074350528,-0.8863550175043201,00:00:00,07:00:00,0.5,1.0,1.5,0.01,False,True,False,23:59:00
-9.769226840992973,-46.516279978049354,-11.187919854187111,30.76923076923077,0.5929939820419546,39,-4.135006230791307,1.186119383642775,-0.8889873868409728,00:00:00,07:00:00,0.5,1.0,1.5,0.01,False,True,False,20:00:00
-10.43093075893231,-48.859826404835715,-12.39885561388044,30.555555555555557,0.5228570368715177,36,-5.24130033334674,1.0391178649662847,-0.8744490909424567,00:00:00,07:00:00,0.5,1.0,1.5,0.01,False,True,False,18:00:00
-16.170922347181804,-65.828411979008,-18.074462462142453,32.55813953488372,0.6715408512614092,43,-2.657401558294775,2.3615537231979338,-1.6976784300673402,00:00:00,07:00:00,0.5,1.0,1.5,0.02,False,True,False,23:59:00
-19.00116531649523,-72.27544926840402,-21.480786803715507,30.76923076923077,0.5880723702432572,39,-4.135006230791316,2.2605225444685493,-1.7084235500043643,00:00:00,07:00:00,0.5,1.0,1.5,0.02,False,True,False,20:00:00
-20.109905200471346,-74.50671794652524,-23.49419004122189,30.555555555555557,0.5170814717788518,36,-5.241300333346767,1.957503043892141,-1.6656975473313964,00:00:00,07:00:00,0.5,1.0,1.5,0.02,False,True,False,18:00:00
-23.95908305960751,-81.12548878435788,-26.221861103693012,32.55813953488372,0.6605073579930526,43,-2.6574015582947803,3.3295799785412044,-2.433558715833943,00:00:00,07:00:00,0.5,1.0,1.5,0.03,False,True,False,23:59:00
-27.65609936299954,-86.06492866837084,-30.890769864512375,30.76923076923077,0.583399300341398,39,-4.1350062307913005,3.227420771610191,-2.4587092082341426,00:00:00,07:00:00,0.5,1.0,1.5,0.03,False,True,False,20:00:00
-29.03903862235281,-87.60971918228451,-33.386718005185415,30.555555555555557,0.5116373622930251,36,-5.241300333346751,2.7657273839163676,-2.3784815938173156,00:00:00,07:00:00,0.5,1.0,1.5,0.03,False,True,False,18:00:00
-10.870689582368687,-50.36933703392745,-11.419628684332793,32.5,0.5669744858579087,40,-4.0927082905003145,1.0948730654066279,-0.9297792382464769,00:00:00,07:00:00,0.5,1.0,2.0,0.01,False,True,False,23:59:00
-13.096055007038043,-57.449672672700146,-13.668440428004608,29.72972972972973,0.4590662382234422,37,-6.160551201350176,1.0103668092043985,-0.9311573041648635,00:00:00,07:00:00,0.5,1.0,2.0,0.01,False,True,False,20:00:00
-13.471546696432279,-58.55663107235245,-14.126842955142092,29.411764705882355,0.39199137551365304,34,-7.477230513840654,0.8685288180397347,-0.9232014532012366,00:00:00,07:00:00,0.5,1.0,2.0,0.01,False,True,False,18:00:00
-21.028846201330143,-76.24038539295714,-21.863829201591997,32.5,0.5563341610371185,40,-4.092708290500363,2.0283917242316134,-1.7554792080126336,00:00:00,07:00:00,0.5,1.0,2.0,0.02,False,True,False,23:59:00
-24.83957180670806,-82.41734183473109,-25.765227563419863,29.72972972972973,0.45812124910765767,37,-6.160551201350179,1.9091046482679888,-1.76306626683292,00:00:00,07:00:00,0.5,1.0,2.0,0.02,False,True,False,20:00:00
-25.42902596096477,-83.24020300305367,-26.4634956058325,29.411764705882355,0.3900317673626,34,-7.477230513840661,1.6260072913929016,-1.7370457864539093,00:00:00,07:00:00,0.5,1.0,2.0,0.02,False,True,False,18:00:00
-30.43534367351104,-89.02155400668605,-31.361915567125976,32.5,0.5459408622151386,40,-4.092708290500358,2.8149328484105776,-2.4825729889943906,00:00:00,07:00:00,0.5,1.0,2.0,0.03,False,True,False,23:59:00
-35.30528975074729,-92.94229258496848,-36.41994853974507,29.72972972972973,0.45727786647445495,37,-6.160551201350182,2.704268081751314,-2.502009178846606,00:00:00,07:00:00,0.5,1.0,2.0,0.03,False,True,False,20:00:00
-35.990834669757696,-93.38546720631702,-37.20369095682908,29.411764705882355,0.38830976261394096,34,-7.477230513840671,2.284749962107167,-2.451597262117892,00:00:00,07:00:00,0.5,1.0,2.0,0.03,False,True,False,18:00:00
-7.531484586290215,-37.91484419384903,-8.634961149749827,26.31578947368421,0.6931344039476747,38,-2.4155184278786517,1.7011783486700174,-0.8765452883210847,00:00:00,07:00:00,0.5,1.0,2.5,0.01,False,True,False,23:59:00
-9.040719123430407,-43.83300062350804,-9.903692903910349,22.857142857142858,0.6181773743774598,35,-3.3558467224773754,1.8296348995473082,-0.8769554933262538,00:00:00,07:00:00,0.5,1.0,2.5,0.01,False,True,False,20:00:00
-9.158032008438466,-44.27253641948876,-10.919693858153028,21.875,0.5761864099465372,32,-3.800072880692421,1.7786571768336656,-0.8643452898509645,00:00:00,07:00:00,0.5,1.0,2.5,0.01,False,True,False,18:00:00
-15.084925695675022,-63.04315118829541,-16.937174170373595,26.31578947368421,0.6787704003793847,38,-2.415518427878637,3.1875023553992365,-1.6771410446309805,00:00:00,07:00:00,0.5,1.0,2.5,0.02,False,True,False,23:59:00
-17.781405161127406,-69.63451791262851,-19.17422136043772,22.857142857142858,0.6091887947333783,35,-3.355846722477372,3.464662934684494,-1.685137356985311,00:00:00,07:00:00,0.5,1.0,2.5,0.02,False,True,False,20:00:00
-17.939854834700654,-69.98901429350046,-20.94338709590204,21.875,0.5653409590432134,32,-3.8000728806924076,3.333363060526868,-1.6509358503355502,00:00:00,07:00:00,0.5,1.0,2.5,0.02,False,True,False,18:00:00
-22.54470488710567,-78.88463221490956,-24.849646055333267,26.31578947368421,0.6646399943690202,38,-2.415518427878639,4.468067830874625,-2.4009065427089973,00:00:00,07:00:00,0.5,1.0,2.5,0.03,False,True,False,23:59:00
-26.135099492870705,-84.18325771470487,-27.79463847429139,22.857142857142858,0.6005913124600926,35,-3.3558467224773785,4.912422474576869,-2.423499232943914,00:00:00,07:00:00,0.5,1.0,2.5,0.03,False,True,False,20:00:00
-26.277492875031772,-84.36796261362619,-30.095817692797212,21.875,0.5548865798581935,32,-3.8000728806924116,4.679715162431161,-2.361419960481996,00:00:00,07:00:00,0.5,1.0,2.5,0.03,False,True,False,18:00:00
-1.7816375672884965,-10.365955305924535,-6.689879277778033,34.146341463414636,0.9327420248897919,41,-0.11072024891274686,1.7648552133030235,-0.9810966871678077,00:00:00,07:00:00,0.5,1.5,1.0,0.01,False,True,False,23:59:00
-5.667171924275783,-29.893202661620542,-7.68484283274127,31.57894736842105,0.778109722146145,38,-1.659996112794679,1.6561043946297633,-0.98232402537819,00:00:00,07:00:00,0.5,1.5,1.0,0.01,False,True,False,20:00:00
-6.396388496712479,-33.12808880109254,-9.3144776767592,31.428571428571427,0.7255610178385874,35,-2.2175090252547767,1.5373412836002538,-0.9711309423464677,00:00:00,07:00:00,0.5,1.5,1.0,0.01,False,True,False,18:00:00
-4.371220547652188,-23.821366134805977,-13.0139738102744,34.146341463414636,0.9155948235888901,41,-0.1107202489127415,3.3869511295492343,-1.918093939308944,00:00:00,07:00:00,0.5,1.5,1.0,0.02,False,True,False,23:59:00
-11.632010857230146,-52.89460550783212,-15.216453090516827,31.57894736842105,0.7674424569579547,38,-1.6599961127946696,3.198813676700933,-1.9237605760631296,00:00:00,07:00:00,0.5,1.5,1.0,0.02,False,True,False,20:00:00
-12.90943720377854,-56.8903940308505,-18.1132223322222,31.428571428571427,0.7141437986111422,35,-2.217509025254749,2.9319237745940225,-1.8816916135130335,00:00:00,07:00:00,0.5,1.5,1.0,0.02,False,True,False,18:00:00
-7.678480203234372,-38.51323005470453,-18.98673862697194,34.146341463414636,0.898526379280544,41,-0.11072024891274442,4.856516942512321,-2.80258212586692,00:00:00,07:00:00,0.5,1.5,1.0,0.03,False,True,False,23:59:00
-17.783113786111127,-69.63835916550816,-22.524671353704743,31.57894736842105,0.7572022733760859,38,-1.6599961127946872,4.621615961903972,-2.817019435729183,00:00:00,07:00:00,0.5,1.5,1.0,0.03,False,True,False,20:00:00
-19.446456363072972,-73.19040159944619,-26.369324141770743,31.428571428571427,0.7030300182287323,35,-2.2175090252547585,4.18513146739692,-2.7284542710182955,00:00:00,07:00:00,0.5,1.5,1.0,0.03,False,True,False,18:00:00
-7.187642200946098,-36.496108200744196,-8.510309188840726,31.70731707317073,0.7302223029583862,41,-2.179547420020488,1.4965531587878427,-0.9515297594710036,00:00:00,07:00:00,0.5,1.5,1.5,0.01,False,True,False,23:59:00
-9.586478529366572,-45.853457611672546,-10.565274623446243,28.947368421052634,0.6277173230251754,38,-3.5959352247936796,1.469459783182988,-0.9537235609029414,00:00:00,07:00:00,0.5,1.5,1.5,0.01,False,True,False,20:00:00
-10.249522625047492,-48.226047549038675,-11.878653163568579,28.57142857142857,0.5654050506138489,35,-4.510119564094124,1.3334558689115439,-0.9433632525665184,00:00:00,07:00:00,0.5,1.5,1.5,0.01,False,True,False,18:00:00
-14.460645033317675,-61.35793305582198,-16.658998401316385,31.70731707317073,0.7169590259625396,41,-2.179547420020522,2.817664885428676,-1.8246531622818014,00:00:00,07:00:00,0.5,1.5,1.5,0.02,False,True,False,23:59:00
-18.7373329053004,-71.72113978517754,-20.433158994331713,28.947368421052634,0.6217589165396072,38,-3.595935224793679,2.800066921114017,-1.8347432976872056,00:00:00,07:00:00,0.5,1.5,1.5,0.02,False,True,False,20:00:00
-19.849684217985562,-73.99701922723435,-22.63382811066259,28.57142857142857,0.5584589884946907,35,-4.510119564094142,2.5105786963080208,-1.7982188472426308,00:00:00,07:00:00,0.5,1.5,1.5,0.02,False,True,False,18:00:00
-21.703667809067184,-77.44977489418577,-24.4052404152458,31.70731707317073,0.7038750620242833,41,-2.1795474200205063,3.968353729261282,-2.617580938909424,00:00:00,07:00:00,0.5,1.5,1.5,0.03,False,True,False,23:59:00
-27.38769456757503,-85.74721449267757,-29.577653780838016,28.947368421052634,0.6160486959444769,38,-3.595935224793695,3.9948611250405155,-2.641895071963729,00:00:00,07:00:00,0.5,1.5,1.5,0.03,False,True,False,20:00:00
-28.775764702174488,-87.32722562606759,-32.32559247299874,28.57142857142857,0.5517529458673316,35,-4.510119564094155,3.5420451283793084,-2.567848639438702,00:00:00,07:00:00,0.5,1.5,1.5,0.03,False,True,False,18:00:00
-8.930362406811977,-43.41688653238038,-10.294993014027284,31.57894736842105,0.6401997133297862,38,-3.195256709468316,1.3241640952360703,-0.9546281365247997,00:00:00,07:00:00,0.5,1.5,2.0,0.01,False,True,False,23:59:00
-12.092131853651278,-54.368061701635476,-12.577424930823033,27.77777777777778,0.5130313373235068,36,-5.347035953446873,1.2739305527124092,-0.9550552838759748,00:00:00,07:00:00,0.5,1.5,2.0,0.01,False,True,False,20:00:00
-12.471961260981345,-55.55518905328305,-12.95515749988628,27.27272727272727,0.45165786526570195,33,-6.435068931975005,1.1414324180287507,-0.9477022093016695,00:00:00,07:00:00,0.5,1.5,2.0,0.01,False,True,False,18:00:00
-17.57764280959759,-69.17350665805814,-19.89934715617882,31.57894736842105,0.6283046447942087,38,-3.1952567094682753,2.476067758879459,-1.818863689082735,00:00:00,07:00:00,0.5,1.5,2.0,0.02,False,True,False,23:59:00
-23.123806935555567,-79.82758002833252,-23.905985124115222,27.77777777777778,0.5117739654202258,36,-5.347035953446868,2.42391055225207,-1.8216504791567796,00:00:00,07:00:00,0.5,1.5,2.0,0.02,False,True,False,20:00:00
-23.726717169764775,-80.77164098372151,-24.502761037463074,27.27272727272727,0.44923206825469164,33,-6.4350689319749845,2.150291057814746,-1.794972362087395,00:00:00,07:00:00,0.5,1.5,2.0,0.02,False,True,False,18:00:00
-25.85804739537183,-83.81865124402556,-28.799442038222793,31.57894736842105,0.6166349358834031,38,-3.1952567094682918,3.4660120970372645,-2.5942381753776536,00:00:00,07:00:00,0.5,1.5,2.0,0.03,False,True,False,23:59:00
-33.11697890087214,-91.35807622939204,-34.053389966683994,27.77777777777778,0.5105980427265954,36,-5.347035953446867,3.455128112280268,-2.6026253855259545,00:00:00,07:00:00,0.5,1.5,2.0,0.03,False,True,False,20:00:00
-33.8257125068489,-91.9007285482747,-34.752200785375685,27.27272727272727,0.44692531738005825,33,-6.435068931974969,3.037075737748149,-2.5483080894409267,00:00:00,07:00:00,0.5,1.5,2.0,0.03,False,True,False,18:00:00
-8.299495389799393,-40.98833353951517,-9.393806866976774,26.31578947368421,0.6714803364380806,38,-2.7117265323529267,1.696381853124111,-0.9022612114657316,00:00:00,07:00:00,0.5,1.5,2.5,0.01,False,True,False,23:59:00
-9.79619475835416,-46.613515094643134,-10.652000983655052,22.857142857142858,0.5986149010579441,35,-3.6804989801879615,1.82622255144525,-0.9039250062931908,00:00:00,07:00:00,0.5,1.5,2.5,0.01,False,True,False,20:00:00
-9.912533284006775,-47.03129192797899,-11.659563393105014,21.875,0.5562110490597092,32,-4.159701702996263,1.77480132812001,-0.8934457032338743,00:00:00,07:00:00,0.5,1.5,2.5,0.01,False,True,False,18:00:00
-16.49789312769294,-66.63177339033967,-18.319320611039913,26.31578947368421,0.6577040051437268,38,-2.711726532352912,3.169984618450756,-1.7213478325785911,00:00:00,07:00:00,0.5,1.5,2.5,0.02,False,True,False,23:59:00
-19.14950379102741,-72.58309839766184,-20.519143847061198,22.857142857142858,0.5905431467400463,35,-3.68049898018797,3.4523198650934024,-1.7321504708064683,00:00:00,07:00:00,0.5,1.5,2.5,0.02,False,True,False,20:00:00
-19.305316898240545,-72.90317210387808,-22.25887106896908,21.875,0.5462086399736988,32,-4.159701702996255,3.319565464319523,-1.7016910059390913,00:00:00,07:00:00,0.5,1.5,2.5,0.02,False,True,False,18:00:00
-24.48128257677925,-81.9008820250742,-26.72859440364428,26.31578947368421,0.6441882677342252,38,-2.7117265323529156,4.432275157039403,-2.457286933827617,00:00:00,07:00:00,0.5,1.5,2.5,0.03,False,True,False,23:59:00
-27.981908263834264,-86.44261906710953,-29.59995458601354,22.857142857142858,0.5828662888747393,35,-3.6804989801879695,4.8874349490291085,-2.4844958465210056,00:00:00,07:00:00,0.5,1.5,2.5,0.03,False,True,False,20:00:00
-28.120741452381072,-86.60093957519389,-31.843598521385985,21.875,0.5366129958558155,32,-4.15970170299626,4.652068105214073,-2.4274087275551843,00:00:00,07:00:00,0.5,1.5,2.5,0.03,False,True,False,18:00:00
-3.5194192677500347,-19.595946220754655,-6.5707282125986435,30.0,0.8725240067736716,40,-0.67750449396361,2.0074222887609863,-0.9860173833172092,00:00:00,07:00:00,0.5,2.0,1.0,0.01,False,True,False,23:59:00
-7.3362066986549905,-37.112391583749385,-10.021707070813132,27.027027027027028,0.7245380171959483,37,-2.343616866129341,1.9296167845289147,-0.986384242368302,00:00:00,07:00:00,0.5,2.0,1.0,0.01,False,True,False,20:00:00
-8.052521210989394,-40.014168023890626,-9.576682484806314,26.47058823529412,0.6695037831627425,34,-2.9977826526728526,1.8124912177841113,-0.9745976868418554,00:00:00,07:00:00,0.5,2.0,1.0,0.01,False,True,False,18:00:00
-7.73406638703632,-38.738249188664334,-12.833812829203495,30.0,0.8574971560625009,40,-0.67750449396361,3.8782500454230386,-1.9383238190040275,00:00:00,07:00:00,0.5,2.0,1.0,0.02,False,True,False,23:59:00
-14.739526464198494,-62.11852598517973,-19.24422998862748,27.027027027027028,0.7187753378974135,37,-2.3436168661293464,3.767240054816912,-1.941182481939542,00:00:00,07:00:00,0.5,2.0,1.0,0.02,False,True,False,20:00:00
-15.972031314318603,-65.3318810740243,-18.663702585222193,26.47058823529412,0.6631314179588008,34,-2.9977826526728366,3.493467758906886,-1.8965296457792238,00:00:00,07:00:00,0.5,2.0,1.0,0.02,False,True,False,18:00:00
-12.517718160686385,-55.696440185266006,-18.79342636839587,30.0,0.8429636648291489,40,-0.6775044939636001,5.5995435517892185,-2.8468657422198937,00:00:00,07:00:00,0.5,2.0,1.0,0.03,False,True,False,23:59:00
-22.092694882540453,-78.12328128504504,-27.705147337038223,27.027027027027028,0.7135262325457048,37,-2.343616866129355,5.502673939887299,-2.8562753437560526,00:00:00,07:00:00,0.5,2.0,1.0,0.03,False,True,False,20:00:00
-23.66884965591758,-80.68266315819356,-27.21314501356586,26.47058823529412,0.6571335490289312,34,-2.9977826526728393,5.040380115534243,-2.7612908278290327,00:00:00,07:00:00,0.5,2.0,1.0,0.03,False,True,False,18:00:00
-7.9945934135886905,-39.78374233979971,-8.41228377307403,30.0,0.7051577600699469,40,-2.5143685548353623,1.593351975148232,-0.9683863255488382,00:00:00,07:00:00,0.5,2.0,1.5,0.01,False,True,False,23:59:00
-10.372573210292247,-48.656656222403186,-11.671673229082304,27.027027027027028,0.6040600161628119,37,-3.9987869967633523,1.5824763845107275,-0.9702717427925753,00:00:00,07:00:00,0.5,2.0,1.5,0.01,False,True,False,20:00:00
-11.029852510748416,-50.906415771661706,-11.993022968393474,26.47058823529412,0.5404288777975202,34,-4.987875795293564,1.4411626953622754,-0.9600126707603553,00:00:00,07:00:00,0.5,2.0,1.5,0.01,False,True,False,18:00:00
-15.947314066431783,-65.26975549169897,-16.374127232418306,30.0,0.6954329563875661,40,-2.5143685548353654,3.0344407469148926,-1.8700215367646618,00:00:00,07:00:00,0.5,2.0,1.5,0.02,False,True,False,23:59:00
-20.149673350993613,-74.58387174020412,-22.144044310068026,27.027027027027028,0.6027469942575943,37,-3.998786996763353,3.057284620134285,-1.8786118352717205,00:00:00,07:00:00,0.5,2.0,1.5,0.02,False,True,False,20:00:00
-21.24269206231468,-76.62935884130127,-22.88623518337614,26.47058823529412,0.5383192636283857,34,-4.987875795293557,2.7521063433337365,-1.8404659660927325,00:00:00,07:00:00,0.5,2.0,1.5,0.02,False,True,False,18:00:00
-23.74365367582265,-80.79761788101081,-23.87521724994043,30.0,0.6860320461609947,40,-2.514368554835378,4.323399653635547,-2.7008731971231845,00:00:00,07:00:00,0.5,2.0,1.5,0.03,False,True,False,23:59:00
-29.279584937017265,-87.86320614151958,-31.519549553503612,27.027027027027028,0.6016496001030086,37,-3.9987869967633656,4.42225000228286,-2.722299442957253,00:00:00,07:00:00,0.5,2.0,1.5,0.03,False,True,False,20:00:00
-30.631489348684195,-89.20864625988845,-32.723616958549954,26.47058823529412,0.5363652896292138,34,-4.987875795293579,3.937407160511665,-2.642726151731567,00:00:00,07:00:00,0.5,2.0,1.5,0.03,False,True,False,18:00:00
-10.710767392852683,-49.824759464061316,-10.99763452125525,26.31578947368421,0.5856892600783086,38,-3.9982477768222804,1.5141247437554826,-0.9232862439431248,00:00:00,07:00:00,0.5,2.0,2.0,0.01,False,True,False,23:59:00
-13.810724470206036,-59.535745915576086,-14.28653010197752,22.22222222222222,0.4652791194207938,36,-6.3230528338216345,1.5021485866374393,-0.9224254701180538,00:00:00,07:00:00,0.5,2.0,2.0,0.01,False,True,False,20:00:00
-14.183128239436183,-60.588434549434865,-14.656878025980946,21.21212121212121,0.40267186937256216,33,-7.604704188594666,1.3658792663268453,-0.9132416578355416,00:00:00,07:00:00,0.5,2.0,2.0,0.01,False,True,False,18:00:00
-20.77213206862467,-75.76630508861197,-21.279585977201393,26.31578947368421,0.5770018781933947,38,-3.9982477768222564,2.8334781172284877,-1.7538183300324832,00:00:00,07:00:00,0.5,2.0,2.0,0.02,False,True,False,23:59:00
-26.103340418830555,-84.1418138029777,-26.8552032911681,22.22222222222222,0.46791142220290455,36,-6.323052833821597,2.869365094762294,-1.7520807563188903,00:00:00,07:00:00,0.5,2.0,2.0,0.02,False,True,False,20:00:00
-26.682883324890085,-84.88397039266422,-27.428849627660583,21.21212121212121,0.4042291610032271,33,-7.604704188594661,2.5863251039203554,-1.72258304047433,00:00:00,07:00:00,0.5,2.0,2.0,0.02,False,True,False,18:00:00
-30.130917006922473,-88.72581384940655,-30.800040581465325,26.31578947368421,0.5685300286732075,38,-3.998247776822263,3.970225565690934,-2.4940418808511358,00:00:00,07:00:00,0.5,2.0,2.0,0.03,False,True,False,23:59:00
-36.971509545716884,-93.97882965391872,-37.85395437181606,22.22222222222222,0.4704599598640547,36,-6.323052833821603,4.105830904808948,-2.493505599435302,00:00:00,07:00:00,0.5,2.0,2.0,0.03,False,True,False,20:00:00
-37.639398175519176,-94.35691700315006,-38.51249207378347,21.21212121212121,0.4057352451476811,33,-7.604704188594642,3.671194487752378,-2.4360676765302243,00:00:00,07:00:00,0.5,2.0,2.0,0.03,False,True,False,18:00:00
-9.739025790900724,-46.40721188441349,-10.029014916376866,23.684210526315788,0.6278097929538854,38,-3.2982962281646824,1.8253079711532085,-0.902303363147572,00:00:00,07:00:00,0.5,2.0,2.5,0.01,False,True,False,23:59:00
-11.212229713585241,-51.515848553699016,-11.560780280505089,20.0,0.5566935900185624,35,-4.33571356228091,2.011435712194102,-0.9032957035337125,00:00:00,07:00:00,0.5,2.0,2.5,0.01,False,True,False,20:00:00
-11.326741936915862,-51.895262094300485,-11.674842967821546,18.75,0.5123373793611206,32,-4.893119178962685,1.983308758644319,-0.8933305572608385,00:00:00,07:00:00,0.5,2.0,2.5,0.01,False,True,False,18:00:00
-19.10455097508371,-72.49017056171519,-19.622685728240512,23.684210526315788,0.6165185757293501,38,-3.298296228164667,3.412684657414569,-1.7178866514418925,00:00:00,07:00:00,0.5,2.0,2.5,0.02,False,True,False,23:59:00
-21.673387179153636,-77.39663256218104,-22.22742727355805,20.0,0.5515394019116916,35,-4.33571356228092,3.807860251952411,-1.7260146051007328,00:00:00,07:00:00,0.5,2.0,2.5,0.02,False,True,False,20:00:00
-21.824336319769333,-77.66051152610358,-22.377308681597228,18.75,0.5053285081761612,32,-4.89311917896268,3.715751933922274,-1.6968787662808857,00:00:00,07:00:00,0.5,2.0,2.5,0.02,False,True,False,18:00:00
-27.997325496954918,-86.46027713212558,-28.686882091606318,23.684210526315788,0.6055053703199167,38,-3.298296228164673,4.774753336312458,-2.447245018060932,00:00:00,07:00:00,0.5,2.0,2.5,0.03,False,True,False,23:59:00
-31.334967084396894,-89.85789357802703,-31.985373930708054,20.0,0.5467097950292561,35,-4.335713562280918,5.398980055507956,-2.4688509811768786,00:00:00,07:00:00,0.5,2.0,2.5,0.03,False,True,False,20:00:00
-31.467336399266653,-89.9763311619321,-32.11648942096029,18.75,0.49866301198212387,32,-4.893119178962682,5.2165832307567985,-2.41410906860798,00:00:00,07:00:00,0.5,2.0,2.5,0.03,False,True,False,18:00:00
-3.1407273520358547,-17.655503955453455,-5.499116695084169,27.027027027027028,0.8820176446261156,37,-0.559959344814819,2.347958669478026,-0.9859375572894863,00:00:00,07:00:00,0.5,2.5,1.0,0.01,False,True,False,23:59:00
-6.025416024052433,-31.49837378483391,-7.809795489815291,25.71428571428571,0.7650068663311114,35,-1.8026855684044587,2.1794890386487795,-0.9861852835342872,00:00:00,07:00:00,0.5,2.5,1.0,0.01,False,True,False,20:00:00
-6.751863279170156,-34.659193699416036,-7.353830987039924,25.0,0.7111233464621423,32,-2.3767128786550535,2.077620132648205,-0.9738676808481589,00:00:00,07:00:00,0.5,2.5,1.0,0.01,False,True,False,18:00:00
-7.034569656384138,-35.85585303564326,-10.874693825772638,27.027027027027028,0.8654289729775296,37,-0.5599593448148185,4.523945850578124,-1.936075117117236,00:00:00,07:00:00,0.5,2.5,1.0,0.02,False,True,False,23:59:00
-12.343966046620547,-55.15806857842834,-15.255957895017305,25.71428571428571,0.7550092550036522,35,-1.8026855684044427,4.226830241547986,-1.9379014700212491,00:00:00,07:00:00,0.5,2.5,1.0,0.02,False,True,False,20:00:00
-13.6111005405953,-58.96185531784498,-14.646760079055113,25.0,0.7001085760458332,32,-2.376712878655061,3.9719576222981825,-1.8911150632908662,00:00:00,07:00:00,0.5,2.5,1.0,0.02,False,True,False,18:00:00
-11.55542402856452,-52.645532731185305,-16.110845774071223,27.027027027027028,0.8492966948910053,37,-0.5599593448148205,6.512122231444141,-2.8398757904817007,00:00:00,07:00:00,0.5,2.5,1.0,0.03,False,True,False,23:59:00
-18.830111214798663,-71.91711227108985,-22.324504500073523,25.71428571428571,0.7455176447416564,35,-1.8026855684044594,6.129296446955345,-2.845914586053721,00:00:00,07:00:00,0.5,2.5,1.0,0.03,False,True,False,20:00:00
