,Open,High,Low,Close,Volume,Dividends,Stock Splits,Last_Candle,ATR,Open_Range_High,Open_Range_Low,Hour,Breakout_Above,Open_Range_Width,Strat_Signal,SL,TP,Strat_Ret,Strat_Trade,Strat_Duration,Strat_PnL,Strat_Balance,Strat_Entry_Price,Strat_Bal,Strat_Equity,Strat_In_Market,Strat_Peak,Strat_DD
2025-08-06 00:00:00-04:00,113508.6640625,113563.0078125,113383.046875,113410.203125,0,0.0,0.0,False,405.36258987574564,113563.0078125,113383.046875,0,-152.8046875,179.9609375,False,113383.046875,113697.08984375,1.0,,,,,,81.18258518055907,83.49104850597254,,100.0,-18.817414819440927
2025-08-06 01:00:00-04:00,113424.6953125,114390.71875,113389.3359375,114123.0859375,1068703744,0.0,0.0,False,447.9354629203806,113563.0078125,113383.046875,1,560.078125,179.9609375,False,113383.046875,113487.16796875,1.0,,,,,,81.18258518055907,83.49104850597254,,100.0,-18.817414819440927
2025-08-06 02:00:00-04:00,114128.328125,114187.6328125,113958.0390625,114068.2265625,0,0.0,0.0,False,432.3396262831951,113563.0078125,113383.046875,2,505.21875,179.9609375,True,113383.046875,115246.25,1.0,,,,,114128.328125,81.18258518055907,81.31178493822304,,100.0,-18.817414819440927
2025-08-06 03:00:00-04:00,114067.0,114273.5234375,114033.2109375,114206.1796875,0,0.0,0.0,False,418.62340297724,113563.0078125,113383.046875,3,643.171875,179.9609375,False,113383.046875,115092.9296875,1.0,,,,,,81.18258518055907,81.49890417623618,,100.0,-18.817414819440927
2025-08-06 04:00:00-04:00,114218.4765625,114232.296875,113745.4375,113929.7109375,0,0.0,0.0,False,423.49740097886985,113563.0078125,113383.046875,4,366.703125,179.9609375,False,113383.046875,115471.62109375,1.0,,,,,,81.18258518055907,81.4090889844047,,100.0,-18.817414819440927
2025-08-06 05:00:00-04:00,113933.2578125,114327.6171875,113908.0390625,114073.5234375,0,0.0,0.0,False,423.21745269466464,113563.0078125,113383.046875,5,510.515625,179.9609375,False,113383.046875,114758.57421875,1.0,,,,,,81.18258518055907,81.61675151151024,,100.0,-18.817414819440927
2025-08-06 06:00:00-04:00,114081.625,114165.625,113908.921875,114059.375,813428736,0.0,0.0,False,411.323572145037,113563.0078125,113383.046875,6,496.3671875,179.9609375,False,113383.046875,115129.4921875,1.0,,,,,,81.18258518055907,81.26383925025843,,100.0,-18.817414819440927
2025-08-06 07:00:00-04:00,114059.109375,114352.8984375,114001.796875,114208.953125,0,0.0,0.0,False,407.0220000275314,113563.0078125,113383.046875,7,645.9453125,179.9609375,False,113383.046875,115073.203125,1.0,,,,,,81.18258518055907,81.67182863123105,,100.0,-18.817414819440927
2025-08-06 08:00:00-04:00,114217.1640625,114329.078125,113812.9453125,113904.203125,0,0.0,0.0,False,414.81562948985555,113563.0078125,113383.046875,8,341.1953125,179.9609375,False,113383.046875,115468.33984375,1.0,,,,,,81.18258518055907,81.61993427460907,,100.0,-18.817414819440927
2025-08-06 09:00:00-04:00,113976.390625,114330.1640625,113793.21875,114316.96875,942346240,0.0,0.0,False,423.53917827629954,113563.0078125,113383.046875,9,753.9609375,179.9609375,False,113383.046875,114866.40625,1.0,,,,,,81.18258518055907,81.62230007177878,,100.0,-18.817414819440927
2025-08-06 10:00:00-04:00,114268.8984375,114974.921875,113937.0,114974.921875,0,0.0,0.0,False,467.42365661373066,113563.0078125,113383.046875,10,1411.9140625,179.9609375,False,113383.046875,115597.67578125,1.0,,,,,,81.18258518055907,83.02695384601802,,100.0,-18.817414819440927
2025-08-06 11:00:00-04:00,115161.4765625,115471.453125,114848.9609375,115471.453125,1092530176,0.0,0.0,False,478.4999802484698,113563.0078125,113383.046875,11,1908.4453125,179.9609375,False,113383.046875,117829.12109375,1.0,,,,,,81.18258518055907,84.1086848166532,,100.0,-18.817414819440927
2025-08-06 12:00:00-04:00,115458.9921875,115459.875,114977.0703125,115129.015625,1324048384,0.0,0.0,False,479.6344682664368,113563.0078125,113383.046875,12,1566.0078125,179.9609375,False,113383.046875,118572.91015625,1.0,,,,,,81.18258518055907,84.08346099359193,,100.0,-18.817414819440927
2025-08-06 13:00:00-04:00,115133.71875,115504.3984375,115067.234375,115504.3984375,0,0.0,0.0,False,476.6008678545471,113563.0078125,113383.046875,13,1941.390625,179.9609375,False,113383.046875,117759.7265625,1.0,,,,,,81.18258518055907,84.18045867755016,,100.0,-18.817414819440927
2025-08-06 14:00:00-04:00,115575.8828125,115710.296875,115344.3828125,115445.4375,973860864,0.0,0.0,False,468.6946674720763,113563.0078125,113383.046875,14,1882.4296875,179.9609375,False,113383.046875,118865.13671875,1.0,,,,,,81.18258518055907,84.6290240330019,,100.0,-18.817414819440927
2025-08-06 15:00:00-04:00,115450.78125,115533.515625,115179.390625,115205.375,0,0.0,0.0,False,460.5111197954963,113563.0078125,113383.046875,15,1642.3671875,179.9609375,False,113383.046875,118552.3828125,1.0,,,,,,81.18258518055907,84.24389267792083,,100.0,-18.817414819440927
2025-08-06 16:00:00-04:00,115279.6015625,115301.96875,115053.5859375,115117.453125,694349824,0.0,0.0,False,445.3590978458127,113563.0078125,113383.046875,16,1554.4453125,179.9609375,False,113383.046875,118124.43359375,1.0260560377614611,True,1.0,2.115296505037692,83.29788168559676,,83.29788168559676,83.7394502569427,True,100.0,-16.702118314403236
2025-08-06 17:00:00-04:00,115082.7578125,115228.7734375,114899.3984375,115056.0234375,0,0.0,0.0,False,437.07451942825196,113563.0078125,113383.046875,17,1493.015625,179.9609375,False,113383.046875,117632.32421875,1.0,,,,,,83.29788168559676,83.7394502569427,,100.0,-16.702118314403236
2025-08-06 18:00:00-04:00,115096.90625,115220.09375,115059.7890625,115133.546875,579104768,0.0,0.0,False,417.5742189333709,113563.0078125,113383.046875,18,1570.5390625,179.9609375,False,113383.046875,117667.6953125,1.0,,,,,,83.29788168559676,83.7394502569427,,100.0,-16.702118314403236
2025-08-06 19:00:00-04:00,115134.453125,115134.453125,115005.1953125,115009.640625,0,0.0,0.0,False,396.9801899024101,113563.0078125,113383.046875,19,1446.6328125,179.9609375,False,113383.046875,117761.5625,1.0,,,,,,83.29788168559676,83.7394502569427,,100.0,-16.702118314403236
2025-08-06 20:00:00-04:00,114989.9296875,115033.0703125,114891.0,114932.734375,0,0.0,0.0,False,378.7723415165189,113563.0078125,113383.046875,20,1369.7265625,179.9609375,False,113383.046875,117400.25390625,1.0,,,,,,83.29788168559676,83.7394502569427,,100.0,-16.702118314403236
2025-08-06 21:00:00-04:00,114947.828125,115215.6875,114681.8515625,114724.8125,0,0.0,0.0,False,389.8483126581988,113563.0078125,113383.046875,21,1161.8046875,179.9609375,False,113383.046875,117295.0,1.0,,,,,,83.29788168559676,83.7394502569427,,100.0,-16.702118314403236
2025-08-06 22:00:00-04:00,114773.96875,114900.046875,114494.453125,114592.7890625,389025792,0.0,0.0,False,390.972986754042,113563.0078125,113383.046875,22,1029.78125,179.9609375,False,113383.046875,116860.3515625,1.0,,,,,,83.29788168559676,83.7394502569427,,100.0,-16.702118314403236
2025-08-06 23:00:00-04:00,114577.9453125,114626.5,114428.9453125,114567.03125,1003520000,0.0,0.0,True,377.15739395017897,113563.0078125,113383.046875,23,1004.0234375,179.9609375,False,113383.046875,116370.29296875,1.0,,,,,,83.29788168559676,83.7394502569427,,100.0,-16.702118314403236
2025-08-07 00:00:00-04:00,114579.71875,114667.6015625,114302.2265625,114381.4375,123703296,0.0,0.0,False,376.31579438230887,114667.6015625,114302.2265625,0,-286.1640625,365.375,False,114302.2265625,114995.95703125,1.0,,,,,,83.29788168559676,83.7394502569427,,100.0,-16.702118314403236
2025-08-07 01:00:00-04:00,114371.9140625,114576.015625,114308.21875,114555.6640625,0,0.0,0.0,False,368.5644429978568,114667.6015625,114302.2265625,1,-111.9375,365.375,False,114302.2265625,114476.4453125,1.0,,,,,,83.29788168559676,83.7394502569427,,100.0,-16.702118314403236
2025-08-07 02:00:00-04:00,114575.4765625,114775.59375,114553.6796875,114701.609375,237137920,0.0,0.0,False,358.08941581943674,114667.6015625,114302.2265625,2,34.0078125,365.375,False,114302.2265625,114985.3515625,1.0,,,,,,83.29788168559676,83.7394502569427,,100.0,-16.702118314403236
2025-08-07 03:00:00-04:00,114699.265625,114881.34375,114699.265625,114809.2109375,0,0.0,0.0,False,345.51718076090356,114667.6015625,114302.2265625,3,141.609375,365.375,True,114302.2265625,115294.82421875,1.0,,,,,114699.265625,83.29788168559676,84.06187311849439,,100.0,-16.702118314403236
2025-08-07 04:00:00-04:00,114801.390625,115187.0859375,114801.390625,115032.8984375,0,0.0,0.0,False,348.3870473136966,114667.6015625,114302.2265625,4,365.296875,365.375,False,114302.2265625,115550.13671875,1.0,,,,,,83.29788168559676,85.34475326637256,,100.0,-16.702118314403236
2025-08-07 05:00:00-04:00,114996.6953125,115069.34375,114915.5078125,115069.34375,0,0.0,0.0,False,334.4905394698593,114667.6015625,114302.2265625,5,401.7421875,365.375,False,114302.2265625,116038.3984375,1.0,,,,,,83.29788168559676,84.85071246635539,,100.0,-16.702118314403236
2025-08-07 06:00:00-04:00,115087.8125,116437.8046875,115079.3203125,116368.921875,1889755136,0.0,0.0,False,408.3455679005928,114667.6015625,114302.2265625,6,1701.3203125,365.375,False,114302.2265625,116266.19140625,1.0,,,,,,83.29788168559676,90.5927115807743,,100.0,-16.702118314403236
2025-08-07 07:00:00-04:00,116464.8984375,116797.9140625,116433.6796875,116559.3203125,3040317440,0.0,0.0,False,409.8203264434078,114667.6015625,114302.2265625,7,1891.71875,365.375,False,114302.2265625,119708.90625,1.0,,,,,,83.29788168559676,92.10371394531491,,100.0,-16.702118314403236
2025-08-07 08:00:00-04:00,116550.71875,116579.1796875,116071.6015625,116402.2421875,2510921728,0.0,0.0,False,416.803026340308,114667.6015625,114302.2265625,8,1734.640625,365.375,False,114302.2265625,119923.45703125,1.0,,,,,,83.29788168559676,91.18591457441181,,100.0,-16.702118314403236
2025-08-07 09:00:00-04:00,116405.4453125,116729.703125,116262.9921875,116630.1953125,0,0.0,0.0,False,420.3678771374292,114667.6015625,114302.2265625,9,1962.59375,365.375,False,114302.2265625,119560.2734375,1.0,,,,,,83.29788168559676,91.81750399076977,,100.0,-16.702118314403236
2025-08-07 10:00:00-04:00,116672.90625,116672.90625,116236.71875,116354.5390625,82845696,0.0,0.0,False,421.4978501990415,114667.6015625,114302.2265625,10,1686.9375,365.375,False,114302.2265625,120228.92578125,1.0,,,,,,83.29788168559676,91.57918691717646,,100.0,-16.702118314403236
2025-08-07 11:00:00-04:00,116439.046875,116814.0625,116316.765625,116814.0625,0,0.0,0.0,False,426.9120662562533,114667.6015625,114302.2265625,11,2146.4609375,365.375,False,114302.2265625,119644.27734375,1.0,,,,,,83.29788168559676,92.17147204588126,,100.0,-16.702118314403236
2025-08-07 12:00:00-04:00,116742.9921875,116776.375,115709.796875,116282.21875,0,0.0,0.0,False,475.2944633093819,114667.6015625,114302.2265625,12,1614.6171875,365.375,False,114302.2265625,120404.140625,1.0782428176251586,True,1.0,6.517460965288197,89.81534265088496,,89.81534265088496,92.01333703033599,True,100.0,-10.184657349115042
2025-08-07 13:00:00-04:00,116327.71875,116541.6796875,116233.359375,116500.390625,0,0.0,0.0,False,463.367738251568,114667.6015625,114302.2265625,13,1832.7890625,365.375,False,114302.2265625,119365.95703125,1.0,,,,,,89.81534265088496,92.01333703033599,,100.0,-10.184657349115042
2025-08-07 14:00:00-04:00,116543.46875,116568.8046875,116212.734375,116568.8046875,0,0.0,0.0,False,455.70363641216977,114667.6015625,114302.2265625,14,1901.203125,365.375,False,114302.2265625,119905.33203125,1.0,,,,,,89.81534265088496,92.01333703033599,,100.0,-10.184657349115042
2025-08-07 15:00:00-04:00,116590.4609375,117562.84375,116561.6328125,117494.296875,2015072256,0.0,0.0,False,494.6684436327315,114667.6015625,114302.2265625,15,2826.6953125,365.375,False,114302.2265625,120022.8125,1.0,,,,,,89.81534265088496,92.01333703033599,,100.0,-10.184657349115042
2025-08-07 16:00:00-04:00,117518.5,117518.5,117215.6484375,117215.6484375,2337857536,0.0,0.0,False,480.96723783753555,114667.6015625,114302.2265625,16,2548.046875,365.375,False,114302.2265625,122342.91015625,1.0,,,,,,89.81534265088496,92.01333703033599,,100.0,-10.184657349115042
2025-08-07 17:00:00-04:00,117239.421875,117395.7109375,117134.796875,117137.75,0,0.0,0.0,False,465.24915388485357,114667.6015625,114302.2265625,17,2470.1484375,365.375,False,114302.2265625,121645.21484375,1.0,,,,,,89.81534265088496,92.01333703033599,,100.0,-10.184657349115042
2025-08-07 18:00:00-04:00,117160.0859375,117652.4140625,117154.5234375,117612.0,0,0.0,0.0,False,468.77879021450707,114667.6015625,114302.2265625,18,2944.3984375,365.375,False,114302.2265625,121446.875,1.0,,,,,,89.81534265088496,92.01333703033599,,100.0,-10.184657349115042
2025-08-07 19:00:00-04:00,117609.859375,117609.859375,117344.578125,117498.5859375,395649024,0.0,0.0,False,454.39615341347013,114667.6015625,114302.2265625,19,2830.984375,365.375,False,114302.2265625,122571.30859375,1.0,,,,,,89.81534265088496,92.01333703033599,,100.0,-10.184657349115042
2025-08-07 20:00:00-04:00,117519.6484375,117650.203125,116910.75,117376.3828125,2325843968,0.0,0.0,False,474.75736566965173,114667.6015625,114302.2265625,20,2708.78125,365.375,False,114302.2265625,122345.78125,1.0,,,,,,89.81534265088496,92.01333703033599,,100.0,-10.184657349115042
2025-08-07 21:00:00-04:00,117277.1015625,117277.1015625,116854.6328125,116887.671875,0,0.0,0.0,False,478.1139824075339,114667.6015625,114302.2265625,21,2220.0703125,365.375,False,114302.2265625,121739.4140625,1.0,,,,,,89.81534265088496,92.01333703033599,,100.0,-10.184657349115042
2025-08-07 22:00:00-04:00,116900.1484375,116942.0390625,116731.21875,116731.21875,180207616,0.0,0.0,False,459.0215774141379,114667.6015625,114302.2265625,22,2063.6171875,365.375,False,114302.2265625,120797.03125,1.0,,,,,,89.81534265088496,92.01333703033599,,100.0,-10.184657349115042
2025-08-07 23:00:00-04:00,116752.296875,117001.5546875,116745.6015625,116769.4609375,353783808,0.0,0.0,True,445.5440317059847,114667.6015625,114302.2265625,23,2101.859375,365.375,False,114302.2265625,120427.40234375,1.0,,,,,,89.81534265088496,92.01333703033599,,100.0,-10.184657349115042
2025-08-08 00:00:00-04:00,116756.859375,116862.296875,116711.1875,116789.0390625,285458432,0.0,0.0,False,424.5129847984137,116862.296875,116711.1875,0,-73.2578125,151.109375,False,116711.1875,116825.3671875,1.0,,,,,,89.81534265088496,92.01333703033599,,100.0,-10.184657349115042
2025-08-08 01:00:00-04:00,116789.109375,116789.109375,116580.0,116580.0,118034432,0.0,0.0,False,409.1270126699551,116862.296875,116711.1875,1,-282.296875,151.109375,False,116711.1875,116905.9921875,1.0,,,,,,89.81534265088496,92.01333703033599,,100.0,-10.184657349115042
2025-08-08 02:00:00-04:00,116564.1796875,116747.109375,116411.0859375,116747.109375,0,0.0,0.0,False,403.9053287292439,116862.296875,116711.1875,2,-115.1875,151.109375,False,116711.1875,116343.66796875,1.0,,,,,,89.81534265088496,92.01333703033599,,100.0,-10.184657349115042
2025-08-08 03:00:00-04:00,116783.0,116995.234375,116613.9453125,116877.3203125,133521408,0.0,0.0,False,402.2898811414407,116862.296875,116711.1875,3,15.0234375,151.109375,False,116711.1875,116890.71875,1.0,,,,,,89.81534265088496,92.01333703033599,,100.0,-10.184657349115042
2025-08-08 04:00:00-04:00,116809.28125,116945.6875,116487.3671875,116655.0234375,3160850432,0.0,0.0,False,406.29205480990925,116862.296875,116711.1875,4,-207.2734375,151.109375,True,116711.1875,116956.421875,0.98,True,1.0,-1.7963068530176989,88.01903579786726,116809.28125,88.01903579786726,92.31323351212174,True,100.0,-11.98096420213274
2025-08-08 05:00:00-04:00,116655.6640625,116746.375,116530.7890625,116717.1015625,0,0.0,0.0,False,392.6701892877726,116862.296875,116711.1875,5,-145.1953125,151.109375,False,116711.1875,116572.37890625,1.0,,,,,,88.01903579786726,92.31323351212174,,100.0,-11.98096420213274
2025-08-08 06:00:00-04:00,116713.8203125,116722.0234375,116411.046875,116543.75,0,0.0,0.0,False,386.834930231503,116862.296875,116711.1875,6,-318.546875,151.109375,False,116711.1875,116717.76953125,1.0,,,,,,88.01903579786726,92.31323351212174,,100.0,-11.98096420213274
2025-08-08 07:00:00-04:00,116563.5390625,116929.6640625,116563.5390625,116929.6640625,0,0.0,0.0,False,386.7691539649671,116862.296875,116711.1875,7,67.3671875,151.109375,False,116711.1875,116342.06640625,1.0,,,,,,88.01903579786726,92.31323351212174,,100.0,-11.98096420213274
2025-08-08 08:00:00-04:00,116919.9296875,116919.9296875,116559.484375,116559.515625,0,0.0,0.0,False,385.58419207461225,116862.296875,116711.1875,8,-302.78125,151.109375,True,116711.1875,117233.04296875,0.9800000000000001,True,1.0,-1.7603807159573452,86.25865508190992,116919.9296875,86.25865508190992,88.01903579786726,True,100.0,-13.741344918090078
2025-08-08 09:00:00-04:00,116559.890625,116971.0234375,116538.90625,116900.4296875,0,0.0,0.0,False,388.90797746214,116862.296875,116711.1875,9,38.1328125,151.109375,False,116711.1875,116332.9453125,1.0,,,,,,86.25865508190992,88.01903579786726,,100.0,-13.741344918090078
2025-08-08 10:00:00-04:00,116975.6171875,117239.4453125,116455.796875,116507.296875,1423253504,0.0,0.0,False,417.10372460770185,116862.296875,116711.1875,10,-355.0,151.109375,True,116711.1875,117372.26171875,0.9799999999999999,True,1.0,-1.7251731016381984,84.53348198027172,116975.6171875,84.53348198027172,87.97990351285866,True,100.0,-15.466518019728284
2025-08-08 11:00:00-04:00,116505.921875,116536.015625,115939.8984375,116230.0859375,0,0.0,0.0,False,429.8904005285805,116862.296875,116711.1875,11,-632.2109375,151.109375,False,116711.1875,116198.0234375,1.0,,,,,,84.53348198027172,87.97990351285866,,100.0,-15.466518019728284
2025-08-08 12:00:00-04:00,116229.4375,116302.453125,116046.96875,116212.515625,0,0.0,0.0,False,417.4328272765389,116862.296875,116711.1875,12,-649.78125,151.109375,False,116711.1875,115506.8125,1.0,,,,,,84.53348198027172,87.97990351285866,,100.0,-15.466518019728284
2025-08-08 13:00:00-04:00,116209.1171875,116709.359375,116209.1171875,116675.7421875,0,0.0,0.0,False,423.3477815782147,116862.296875,116711.1875,13,-186.5546875,151.109375,False,116711.1875,115456.01171875,1.0,,,,,,84.53348198027172,87.97990351285866,,100.0,-15.466518019728284
2025-08-08 14:00:00-04:00,116805.390625,116915.0625,116363.015625,116499.234375,1660063744,0.0,0.0,False,432.5405739654852,116862.296875,116711.1875,14,-363.0625,151.109375,False,116711.1875,116946.6953125,1.0,,,,,,84.53348198027172,87.97990351285866,,100.0,-15.466518019728284
2025-08-08 15:00:00-04:00,116507.75,116736.21875,116391.03125,116437.53125,0,0.0,0.0,False,426.3010686822362,116862.296875,116711.1875,15,-424.765625,151.109375,False,116711.1875,116202.59375,1.0,,,,,,84.53348198027172,87.97990351285866,,100.0,-15.466518019728284
2025-08-08 16:00:00-04:00,116461.078125,116892.46875,116393.59375,116843.96875,0,0.0,0.0,False,431.48492091921935,116862.296875,116711.1875,16,-18.328125,151.109375,False,116711.1875,116085.9140625,1.0,,,,,,84.53348198027172,87.97990351285866,,100.0,-15.466518019728284
2025-08-08 17:00:00-04:00,116881.2421875,116981.71875,116752.5234375,116960.8046875,0,0.0,0.0,False,417.0356631749892,116862.296875,116711.1875,17,98.5078125,151.109375,False,116711.1875,117136.32421875,1.0,,,,,,84.53348198027172,87.97990351285866,,100.0,-15.466518019728284
2025-08-08 18:00:00-04:00,116947.7578125,117013.2421875,116826.328125,116903.859375,140230656,0.0,0.0,False,400.59840598391844,116862.296875,116711.1875,18,41.5625,151.109375,False,116711.1875,117302.61328125,1.0,,,,,,84.53348198027172,87.97990351285866,,100.0,-15.466518019728284
2025-08-08 19:00:00-04:00,116888.4765625,116941.296875,116675.9765625,116675.9765625,0,0.0,0.0,False,390.93568502078136,116862.296875,116711.1875,19,-186.3203125,151.109375,False,116711.1875,117154.41015625,1.0,,,,,,84.53348198027172,87.97990351285866,,100.0,-15.466518019728284
2025-08-08 20:00:00-04:00,116675.4765625,116753.59375,116591.859375,116591.859375,0,0.0,0.0,False,374.5641628764397,116862.296875,116711.1875,20,-270.4375,151.109375,False,116711.1875,116621.91015625,1.0,,,,,,84.53348198027172,87.97990351285866,,100.0,-15.466518019728284
2025-08-08 21:00:00-04:00,116587.5,116657.7734375,116561.0234375,116586.75,0,0.0,0.0,False,354.72029409955104,116862.296875,116711.1875,21,-275.546875,151.109375,False,116711.1875,116401.96875,1.0,,,,,,84.53348198027172,87.97990351285866,,100.0,-15.466518019728284
2025-08-08 22:00:00-04:00,116581.0234375,116588.5546875,116413.7265625,116429.5703125,15265792,0.0,0.0,False,341.870853449583,116862.296875,116711.1875,22,-432.7265625,151.109375,False,116711.1875,116385.77734375,1.0,,,,,,84.53348198027172,87.97990351285866,,100.0,-15.466518019728284
2025-08-08 23:00:00-04:00,116427.21875,116480.953125,116379.140625,116409.6484375,0,0.0,0.0,True,324.72382820318415,116862.296875,116711.1875,23,-452.6484375,151.109375,False,116711.1875,116001.265625,1.0,,,,,,84.53348198027172,87.97990351285866,,100.0,-15.466518019728284
2025-08-09 00:00:00-04:00,116393.5234375,116683.546875,116378.53125,116457.578125,0,0.0,0.0,False,323.3160994029567,116683.546875,116378.53125,0,-225.96875,305.015625,False,116378.53125,116416.01171875,1.0,,,,,,84.53348198027172,87.97990351285866,,100.0,-15.466518019728284
2025-08-09 01:00:00-04:00,116464.140625,116965.1796875,116438.9140625,116763.7265625,2623160320,0.0,0.0,False,337.81249408845986,116683.546875,116378.53125,1,80.1796875,305.015625,False,116378.53125,116592.5546875,1.0,,,,,,84.53348198027172,87.97990351285866,,100.0,-15.466518019728284
2025-08-09 02:00:00-04:00,116750.390625,116760.390625,116562.875,116695.8203125,170971136,0.0,0.0,False,328.02957040356983,116683.546875,116378.53125,2,12.2734375,305.015625,True,116378.53125,117308.1796875,1.0,,,,,116750.390625,84.53348198027172,84.57894727584495,,100.0,-15.466518019728284
2025-08-09 03:00:00-04:00,116690.0625,116900.9765625,116668.484375,116768.0390625,0,0.0,0.0,False,321.2054716247434,116683.546875,116378.53125,3,84.4921875,305.015625,False,116378.53125,117157.359375,1.0,,,,,,84.53348198027172,85.21812539603278,,100.0,-15.466518019728284
2025-08-09 04:00:00-04:00,116776.765625,117146.671875,116771.34375,117120.3046875,176160768,0.0,0.0,False,325.3074245444046,116683.546875,116378.53125,4,436.7578125,305.015625,False,116378.53125,117374.1171875,1.0,,,,,,84.53348198027172,86.33518639640991,,100.0,-15.466518019728284
2025-08-09 05:00:00-04:00,117169.3984375,117452.484375,117085.96875,117452.484375,0,0.0,0.0,False,328.25086743409,116683.546875,116378.53125,5,768.9375,305.015625,False,116378.53125,118355.69921875,1.0,,,,,,84.53348198027172,87.72557196665899,,100.0,-15.466518019728284
2025-08-09 06:00:00-04:00,117563.578125,117882.5703125,117426.2578125,117439.8984375,1616347136,0.0,0.0,False,337.3981269030836,116683.546875,116378.53125,6,756.3515625,305.015625,False,116378.53125,119341.1484375,1.0,,,,,,84.53348198027172,89.68097039369202,,100.0,-15.466518019728284
2025-08-09 07:00:00-04:00,117463.09375,117463.09375,117119.1171875,117119.1171875,1231925248,0.0,0.0,False,337.86801516000617,116683.546875,116378.53125,7,435.5703125,305.015625,False,116378.53125,119089.9375,1.0260817214876408,True,1.0,2.204778733389939,86.73826071366166,,86.73826071366166,87.77380780368122,True,100.0,-13.26173928633834
2025-08-09 08:00:00-04:00,117114.3046875,117236.1640625,117031.171875,117132.5625,318316544,0.0,0.0,False,328.37688461286285,116683.546875,116378.53125,8,449.015625,305.015625,False,116378.53125,118217.96484375,1.0,,,,,,86.73826071366166,87.77380780368122,,100.0,-13.26173928633834
2025-08-09 09:00:00-04:00,117115.7421875,117154.09375,116901.9140625,116982.453125,0,0.0,0.0,False,322.9342276762298,116683.546875,116378.53125,9,298.90625,305.015625,False,116378.53125,118221.55859375,1.0,,,,,,86.73826071366166,87.77380780368122,,100.0,-13.26173928633834
2025-08-09 10:00:00-04:00,116955.8203125,117005.625,116798.453125,116981.8046875,0,0.0,0.0,False,314.6654881993562,116683.546875,116378.53125,10,298.2578125,305.015625,False,116378.53125,117821.75390625,1.0,,,,,,86.73826071366166,87.77380780368122,,100.0,-13.26173928633834
2025-08-09 11:00:00-04:00,116982.609375,117145.7578125,116741.6171875,116853.0625,137273344,0.0,0.0,False,321.0565693994022,116683.546875,116378.53125,11,169.515625,305.015625,False,116378.53125,117888.7265625,1.0,,,,,,86.73826071366166,87.77380780368122,,100.0,-13.26173928633834
2025-08-09 12:00:00-04:00,116890.015625,116952.84375,116672.34375,116699.578125,0,0.0,0.0,False,318.1596715851592,116683.546875,116378.53125,12,16.03125,305.015625,False,116378.53125,117657.2421875,1.0,,,,,,86.73826071366166,87.77380780368122,,100.0,-13.26173928633834
2025-08-09 13:00:00-04:00,116689.8984375,116786.9609375,116670.296875,116693.5078125,0,0.0,0.0,False,303.7671280790763,116683.546875,116378.53125,13,9.9609375,305.015625,False,116378.53125,117156.94921875,1.0,,,,,,86.73826071366166,87.77380780368122,,100.0,-13.26173928633834
2025-08-09 14:00:00-04:00,116687.53125,116732.09375,116576.6328125,116665.0625,0,0.0,0.0,False,293.1738287519994,116683.546875,116378.53125,14,-18.484375,305.015625,False,116378.53125,117151.03125,1.0,,,,,,86.73826071366166,87.77380780368122,,100.0,-13.26173928633834
2025-08-09 15:00:00-04:00,116658.1640625,116724.921875,116566.1171875,116570.796875,0,0.0,0.0,False,283.57603294828516,116683.546875,116378.53125,15,-112.75,305.015625,False,116378.53125,117077.61328125,1.0,,,,,,86.73826071366166,87.77380780368122,,100.0,-13.26173928633834
2025-08-09 16:00:00-04:00,116573.875,116926.109375,116545.8046875,116799.75,1407725568,0.0,0.0,False,290.48522255912195,116683.546875,116378.53125,16,116.203125,305.015625,False,116378.53125,116866.890625,1.0,,,,,,86.73826071366166,87.77380780368122,,100.0,-13.26173928633834
2025-08-09 17:00:00-04:00,116766.2578125,116811.5390625,116411.359375,116605.6015625,172015616,0.0,0.0,False,298.3205414834704,116683.546875,116378.53125,17,-77.9453125,305.015625,True,116378.53125,117347.84765625,1.0,,,,,116766.2578125,86.73826071366166,86.94085796893434,,100.0,-13.26173928633834
2025-08-09 18:00:00-04:00,116561.875,116750.46875,116547.5625,116575.609375,0,0.0,0.0,False,291.5052349489368,116683.546875,116378.53125,18,-107.9375,305.015625,False,116378.53125,116836.890625,1.0,,,,,,86.73826071366166,86.66761732979242,,100.0,-13.26173928633834
2025-08-09 19:00:00-04:00,116554.1484375,116610.875,116471.703125,116510.625,1384132608,0.0,0.0,False,280.6242806668699,116683.546875,116378.53125,19,-172.921875,305.015625,False,116378.53125,116817.57421875,1.0,,,,,,86.73826071366166,86.04304732337211,,100.0,-13.26173928633834
2025-08-09 20:00:00-04:00,116485.6953125,116787.96875,116485.6953125,116744.0546875,264339456,0.0,0.0,False,282.17064901209346,116683.546875,116378.53125,20,60.5078125,305.015625,False,116378.53125,116646.44140625,1.0,,,,,,86.73826071366166,86.83539973581534,,100.0,-13.26173928633834
2025-08-09 21:00:00-04:00,116793.4375,116794.0,116565.4296875,116569.484375,0,0.0,0.0,False,278.34205354694393,116683.546875,116378.53125,21,-114.0625,305.015625,True,116378.53125,117415.796875,1.0,,,,,,86.73826071366166,86.8623847394507,,100.0,-13.26173928633834
2025-08-09 22:00:00-04:00,116592.90625,117329.9609375,116592.90625,117329.9609375,319541248,0.0,0.0,False,312.7802327578765,116683.546875,116378.53125,22,646.4140625,305.015625,False,116378.53125,116914.46875,1.0,,,,,,86.73826071366166,89.26037982286537,,100.0,-13.26173928633834
