Datetime,Open,High,Low,Close,Volume,hour,day_of_week,day_of_month,month,quarter,is_weekend,hour_of_day,minute_of_hour,asian_session,european_session,american_session,high_volatility_period,price_change,log_return,gap,gap_pct,daily_range,daily_range_pct,body_size,upper_shadow,lower_shadow,momentum_5,roc_5,momentum_10,roc_10,momentum_20,roc_20,momentum_50,roc_50,sma_5,ema_5,sma_10,ema_10,sma_20,ema_20,sma_50,ema_50,bb_middle,bb_std,bb_upper,bb_lower,bb_width,volume_sma_5,volume_sma_10,volume_sma_20,volume_sma_50,volume_ratio,volume_price_trend,obv,vwap,volatility_5,price_volatility_5,volatility_10,price_volatility_10,volatility_20,price_volatility_20,volatility_50,price_volatility_50,true_range,atr_5,atr_10,atr_14,atr_20,parkinson_vol,garman_klass_vol,trend_strength,trend_direction,regime_volatility,market_regime,regime_sideways,regime_sideways_low_vol,regime_sideways_medium_vol,regime_trending_high_vol,regime_trending_medium_vol,regime_volatile_sideways,date,in_opening_range,orb_high,orb_low,orb_open,orb_close,orb_volume,orb_range,orb_breakout_up,orb_breakout_down,orb_position,orb_range_pct
2025-08-08 07:15:00+00:00,116684.90625,116973.7421875,116684.90625,116973.7421875,131796992,7,4,8,8,3,False,7,15,1,0,0,1,0.002745981569201028,0.002742218249575192,31.4921875,0.0002699637019035488,288.8359375,0.002469237386942943,288.8359375,0.0,0.0,0.0040927843534523944,0.0040927843534524005,0.0015815107863088596,0.001581510786308941,0.0015507587700849257,0.0015507587700850118,0.0034738067451713928,0.003473806745171357,116739.3515625,116769.45550042698,116676.52578125,116735.54517338083,116739.85859375,116779.44149979338,117039.6596875,116794.93678516262,116739.85859375,115.22240181074186,116970.30339737149,116509.41379012851,0.00394800552951546,609817395.2,711705395.2,644672716.8,822103244.8,0.20444015787453906,False,70286352384,116320.8135513215,0.0029202683996789624,137.18864817898515,0.003566458845575778,125.66779260083062,0.004169014621838733,115.22240181074186,0.009628081328216685,335.2153907191002,320.328125,161.8046875,127.8640625,109.52845982142857,112.9734375,6.512117805013299e-06,4.8828987510843e-06,0.0015507587700849257,1.0,low,sideways_low_vol,False,True,False,False,False,False,2025-08-08,False,117650.203125,116910.75,117519.6484375,117376.3828125,5801639936,739.453125,False,False,0.08518753301637612,0.006299845908364897
2025-08-08 07:30:00+00:00,116995.234375,116995.234375,116876.921875,116876.921875,1382023168,7,4,8,8,3,False,7,30,1,0,0,1,-0.000827709797851961,-0.0008280525387464062,21.4921875,0.00018373514515377016,118.3125,0.001012282819413531,118.3125,0.0,0.0,0.002009142647252604,0.0020091426472525677,0.0014874119587546808,0.0014874119587546602,0.000731605721709272,0.0007316057217092777,0.0026497398582239207,0.002649739858223905,116786.221875,116805.27762528467,116693.884375,116761.25002822067,116744.130859375,116788.72534505115,117045.8371875,116798.15188672487,116744.130859375,118.76662631515819,116981.66411200531,116506.59760674469,0.004069296689808457,886222028.8,718965555.2,705296588.8,805188075.52,1.959492205047228,False,68904329216,116321.47331635666,0.003255422170601979,135.883912143101,0.0035937057589686726,140.85380483033617,0.004266212019059113,118.76662631515819,0.009669647414374977,329.1378789914793,118.3125,156.3421875,125.48984375,109.15122767857143,114.40546875,6.636386402357883e-06,4.74686912785866e-06,0.000731605721709272,1.0,low,sideways_low_vol,False,True,False,False,False,False,2025-08-08,False,117650.203125,116910.75,117519.6484375,117376.3828125,5801639936,739.453125,False,True,-0.045747490755414684,0.006299845908364897
2025-08-08 07:45:00+00:00,116869.875,116918.65625,116857.4296875,116877.3203125,56651776,7,4,8,8,3,False,7,45,1,0,0,1,3.4090348515203317e-06,3.409029040774228e-06,-7.046875,-6.0293126195919505e-05,61.2265625,0.0005238532363361503,7.4453125,41.3359375,12.4453125,0.001691794392110424,0.0016917943921103606,0.0016822705490100454,0.0016822705490100818,0.0012516065887473449,0.0012516065887472798,0.0013727771772933384,0.001372777177293279,116825.7015625,116829.29185435646,116713.51328125,116782.35371627145,116751.4359375,116797.16296099866,117049.04171875,116801.25653087291,116751.4359375,122.36918762635906,116996.17431275273,116506.69756224728,0.004192468782717817,544745881.6,724321484.8,698500096.0,802682961.92,0.08110489364914847,False,68960980992,116321.50034736514,0.003280618451400169,125.56249142031663,0.0035785019162225813,152.0923512413,0.004226822612354599,122.36918762635906,0.009588559750636744,326.64240149908045,61.2265625,151.0546875,126.13046875,109.17466517857143,109.3296875,6.159276532358751e-06,4.137271151371956e-06,0.0012516065887473449,1.0,low,sideways_low_vol,False,True,False,False,False,False,2025-08-08,False,117650.203125,116910.75,117519.6484375,117376.3828125,5801639936,739.453125,False,True,-0.045208663497094556,0.006299845908364897
2025-08-08 08:00:00+00:00,116809.28125,116945.6875,116794.796875,116935.9609375,2816778240,8,4,8,8,3,False,8,0,1,1,0,0,0.0005017280071377694,0.0005016021837255236,-68.0390625,-0.0005821408492090765,150.890625,0.001290369735625195,126.6796875,9.7265625,14.484375,0.001617612320433448,0.0016176123204335224,0.0028194954749252155,0.0028194954749251626,0.001397345017704943,0.0013973450177049889,-0.0005749707506750301,-0.0005749707506750281,116863.471875,116864.84821540432,116746.390625,116810.28230194937,116759.59453125,116810.38181590354,117047.69625,116806.53905662299,116759.59453125,129.12099795897936,117017.83652716795,116501.35253533204,0.004423482232097618,892175974.4,994396160.0,839164723.2,848032235.52,3.3566451998348255,True,71777759232,116322.9824944881,0.0032747447177695196,124.40977887039739,0.003474629497983389,161.78083269478412,0.004239946877837981,129.12099795897936,0.009279601357313125,326.9733216489141,150.890625,163.9625,133.55546875,116.68470982142857,114.795703125,6.620956011268698e-06,4.426511139763651e-06,0.001397345017704943,1.0,low,sideways_low_vol,False,True,False,False,False,False,2025-08-08,False,117650.203125,116910.75,117519.6484375,117376.3828125,5801639936,739.453125,False,False,0.03409403063919704,0.006299845908364897
2025-08-08 08:15:00+00:00,116939.5859375,116939.5859375,116740.8515625,116740.8515625,167133184,8,4,8,8,3,False,8,15,1,1,0,0,-0.0016685147446154902,-0.0016699082656312831,3.625,3.099987352853321e-05,198.734375,0.0017023550225998036,198.734375,0.0,0.0,0.0007495494298448424,0.0007495494298448321,0.001379752637673759,0.0013797526376737005,-0.001781422701205182,-0.001781422701205171,-0.00641261178235375,-0.0064126117823537976,116880.959375,116823.51599776954,116762.47578125,116797.6585311404,116749.177734375,116803.75988700797,117032.62734375,116803.96307646131,116749.177734375,121.18016645517646,116991.53806728535,116506.81740146465,0.004151812245937396,910876672.0,898161459.2,786427289.6,828687728.64,0.2125221062521989,False,71610626048,116323.04229231244,0.0037305095527767895,88.44993708079653,0.0039724852969438,151.03894238691143,0.004295274488775675,121.18016645517646,0.008379706778938536,323.31238598563425,198.734375,169.8984375,150.71015625,129.12890625,113.294140625,6.672401630247121e-06,4.0519707317662744e-06,0.001781422701205182,-1.0,low,sideways_low_vol,False,True,False,False,False,False,2025-08-08,False,117650.203125,116910.75,117519.6484375,117376.3828125,5801639936,739.453125,False,True,-0.2297622820919176,0.006299845908364897
2025-08-08 08:30:00+00:00,116718.84375,116718.84375,116487.3671875,116548.453125,447946752,8,4,8,8,3,False,8,30,1,1,0,0,-0.001648081497820808,-0.0016494410781373197,-22.0078125,-0.00018851851948516575,231.4765625,0.0019860972522023766,170.390625,0.0,61.0859375,-0.00363576521146336,-0.0036357652114633898,0.00044213873901877143,0.0004421387390187068,-0.002037707318708004,-0.0020377073187080345,-0.006958055762297799,-0.006958055762297814,116795.9015625,116731.82837351302,116767.6265625,116752.34845729668,116737.27890625,116779.44495729292,117016.2946875,116793.94307836478,116737.27890625,128.77541459581585,116994.82973544163,116479.72807705836,0.004412486424297576,974106624.0,791962009.6,744845516.8,782089256.96,0.6013955134273556,False,71162679296,116323.12871287926,0.002177479881301308,155.78122811784448,0.004292873592383654,141.55831979749755,0.0043840585346139015,128.77541459581585,0.008462263161104887,326.7830904559696,253.484375,156.5296875,159.1671875,137.08816964285714,117.83046875,7.363286308997002e-06,4.823716801515471e-06,0.002037707318708004,-1.0,low,sideways_low_vol,False,True,False,False,False,False,2025-08-08,False,117650.203125,116910.75,117519.6484375,117376.3828125,5801639936,739.453125,False,True,-0.48995245641838353,0.006299845908364897
2025-08-08 08:45:00+00:00,116542.859375,116655.0234375,116542.859375,116655.0234375,1325854720,8,4,8,8,3,False,8,45,1,1,0,0,0.0009143863315432821,0.0009139685350271774,-5.59375,-4.799505999449532e-05,112.1640625,0.0009615022070617806,112.1640625,0.0,0.0,-0.001898565036965283,-0.0018985650369653013,0.00010676312230284424,0.00010676312230291672,-0.000980029359399448,-0.0009800293593994738,-0.0068956036245365615,-0.006895603624536614,116751.521875,116706.22672817534,116768.871875,116734.65299915183,116731.55703125,116767.59528874121,117000.09484375,116788.49524931127,116731.55703125,129.80846672081427,116991.17396469164,116471.94009780837,0.004448101953649637,962872934.4,924547481.6,807370547.2,799164907.52,1.6421886141352666,True,72488534016,116323.50491364408,0.002709687117737507,158.51319810077828,0.004200396172836286,140.38586158571778,0.004499492522023991,129.80846672081427,0.00847000620268734,324.1509131920771,112.1640625,155.3,155.82109375,141.18415178571428,121.410546875,7.602797525992621e-06,4.874832938814718e-06,0.000980029359399448,-1.0,low,sideways_low_vol,False,True,False,False,False,False,2025-08-08,False,117650.203125,116910.75,117519.6484375,117376.3828125,5801639936,739.453125,False,True,-0.34583201267828845,0.006299845908364897
2025-08-08 09:00:00+00:00,116655.6640625,116671.0,116596.3984375,116651.8828125,320765952,9,4,8,8,3,False,9,0,0,1,0,0,-2.6922329681600132e-05,-2.6922692094022548e-05,0.640625,5.491619487293029e-06,74.6015625,0.0006395230038413573,3.78125,15.3359375,55.484375,-0.0019288387122261552,-0.0019288387122261008,-0.00024030751863235444,-0.00024030751863236968,-0.0015155037038662167,-0.0015155037038661761,-0.006248582393675539,-0.006248582393675532,116706.434375,116688.1120896169,116766.06796875,116719.60387430603,116722.704296875,116756.57505290872,116985.425,116783.13789884809,116722.704296875,128.8516343741601,116980.40756562332,116465.00102812669,0.004415649385450618,1015695769.6,780220825.6,812660531.2,805568757.76,0.3947108782634576,False,72167768064,116323.59493934046,0.0027044860962343663,145.29626501198726,0.004186296964046608,142.62204541317877,0.0044612529043547185,128.8516343741601,0.008452671634763882,322.95407886636576,74.6015625,157.975,154.51484375,141.03850446428572,118.9609375,7.399222220548632e-06,4.7090739522578325e-06,0.0015155037038662167,-1.0,low,sideways_low_vol,False,True,False,False,False,False,2025-08-08,False,117650.203125,116910.75,117519.6484375,117376.3828125,5801639936,739.453125,False,True,-0.35007923930269413,0.006299845908364897
2025-08-08 09:15:00+00:00,116625.96875,116643.25,116530.7890625,116530.7890625,443482112,9,4,8,8,3,False,9,15,0,1,0,0,-0.0010380779725145395,-0.0010386171486232406,-25.9140625,-0.00022214868611810474,112.4609375,0.0009650748819668837,95.1796875,17.28125,0.0,-0.0034649039675361815,-0.003464903967536184,-0.0018528965184496649,-0.0018528965184496672,-0.0023965050833770762,-0.0023965050833770684,-0.00584272990960899,-0.005842729909609045,116625.4,116635.67108057793,116744.4359375,116685.27390852312,116708.707421875,116735.07162525076,116971.7278125,116773.24186605013,116708.707421875,133.89261559000593,116976.49265305501,116440.922190695,0.00458895033790456,541036544.0,716606259.2,828310323.2,770665512.96,0.5354057526250567,False,71724285952,116323.67344360771,0.0025036424342061896,86.28441597079703,0.004240247582722594,161.0337156657254,0.004564072869163629,133.89261559000593,0.00839720816069891,327.48197872170664,121.09375,152.015625,157.9890625,147.74609375,121.970703125,7.587812599546855e-06,4.8104908999740126e-06,0.0023965050833770762,-1.0,low,sideways_low_vol,False,True,False,False,False,False,2025-08-08,False,117650.203125,116910.75,117519.6484375,117376.3828125,5801639936,739.453125,False,True,-0.5138404648705758,0.006299845908364897
2025-08-08 09:30:00+00:00,116558.3671875,116659.984375,116558.3671875,116619.2421875,7413760,9,4,8,8,3,False,9,30,0,1,0,0,0.0007590536862542852,0.0007587657507014594,27.578125,0.00023665955771747822,101.6171875,0.0008713586676941379,60.875,40.7421875,0.0,-0.001041703682749806,-0.0010417036827497657,-0.0002929350613064541,-0.000292935061306406,-0.0015702233849443914,-0.001570223384944383,-0.006176814853809609,-0.006176814853809634,116601.078125,116630.1947828853,116741.01875,116673.26814106436,116699.537109375,116724.04025022687,116957.2315625,116767.20266296972,116699.537109375,133.399802493209,116966.33671436142,116432.73750438858,0.00457241925023853,509092659.2,709984665.6,769620787.2,746390323.2,0.009633003842025123,False,71731699712,116323.6753157291,0.002498478192224082,58.16160484202811,0.004275021578129243,163.52316853735582,0.004648094496227031,133.399802493209,0.008354321019585203,326.70555999867463,129.1953125,138.1078125,154.003125,144.90904017857142,126.14296875,7.761306976642254e-06,4.978830323653417e-06,0.0015702233849443914,-1.0,low,sideways_low_vol,False,True,False,False,False,False,2025-08-08,False,117650.203125,116910.75,117519.6484375,117376.3828125,5801639936,739.453125,False,True,-0.3942208135235077,0.006299845908364897
2025-08-08 10:00:00+00:00,116713.8203125,116722.0234375,116648.3359375,116648.3359375,779739136,10,4,8,8,3,False,10,0,0,1,0,0,-0.000589164947376486,-0.0005893385732436271,-3.28125,-2.8112846841411215e-05,73.6875,0.0006317063969046386,65.484375,8.203125,0.0,-5.7327149769803576e-05,-5.732714976979064e-05,-0.001955783347412865,-0.00195578334741287,-0.0004712804441978635,-0.00047128044419788505,-0.004306606078983255,-0.004306606078983209,116633.4703125,116655.55445211571,116692.49609375,116675.25568740672,116693.190234375,116716.23242422199,116934.52984375,116760.65352269907,116693.190234375,132.23066402486123,116957.65156242473,116428.72890632527,0.004532592304976248,585514188.8,774193561.6,746579558.4,788488192.0,1.0444153301907495,False,72328130560,116324.35291203248,0.0018389524511127572,67.63887857937904,0.0031480152927271915,130.6591137211897,0.004716745960777172,132.23066402486123,0.008273638332736455,324.7195151274023,73.6875,105.1421875,130.22109375,142.58984375,127.85546875,7.758975139853433e-06,4.845543837538117e-06,0.0004712804441978635,-1.0,low,sideways_low_vol,False,True,False,False,False,False,2025-08-08,False,117650.203125,116910.75,117519.6484375,117376.3828125,5801639936,739.453125,False,True,-0.3548758584257792,0.006299845908364897
2025-08-08 12:30:00+00:00,116668.1875,116683.0859375,116628.96875,116650.46875,146096128,12,4,8,8,3,False,12,30,0,1,0,1,-0.00017169078730272513,-0.00017170552785318274,-2.3125,-1.9820777317316718e-05,54.1171875,0.00046392601829986214,17.71875,14.8984375,21.5,-0.0013589869003133304,-0.0013589869003133382,1.8284122811129677e-05,1.8284122811171158e-05,-0.0019375349843846479,-0.0019375349843846151,-0.006814949386425684,-0.006814949386425736,116742.85,116700.43309491214,116692.0453125,116703.6915614063,116692.270703125,116708.26078874125,116786.0740625,116739.84057154741,116692.270703125,130.79088458142525,116953.85247228785,116430.68893396216,0.004483274986195672,334897971.2,407932928.0,591063244.8,696305418.24,0.24717511921999993,False,75033595904,116325.54044965404,0.002776402662795477,121.71562463379861,0.0036568738534437724,137.99017769541197,0.004718349322005017,130.79088458142525,0.008131162787760706,211.37245239051617,54.1171875,124.975,127.16171875,123.05189732142857,128.69140625,8.161775325319023e-06,5.193245696724832e-06,0.0019375349843846479,-1.0,low,sideways_low_vol,False,True,False,False,False,False,2025-08-08,False,117650.203125,116910.75,117519.6484375,117376.3828125,5801639936,739.453125,False,True,-0.35199154780771263,0.006299845908364897
2025-08-08 13:15:00+00:00,116604.09375,116775.109375,116601.6171875,116751.2890625,50180096,13,4,8,8,3,False,13,15,0,1,0,1,0.001012790838262001,0.0010122783116466166,-29.0703125,-0.0002492456818235862,173.4921875,0.0014859980467292753,147.1953125,23.8203125,2.4765625,0.0007835277028942489,0.0007835277028943313,0.0017807824314903797,0.00178078243149032,8.940743416130381e-05,8.940743416122877e-05,-0.005325549612468006,-0.005325549612467957,116652.9875,116681.55974802953,116726.05390625,116684.30587303924,116661.7625,116694.29142708413,116741.84375,116729.74238506102,116661.7625,111.21721976291752,116884.19693952583,116439.32806047416,0.0038133221161618857,533970124.8,385297203.2,490100531.2,629924741.12,0.10238735280930053,False,74345857024,116325.75881129668,0.0015601231396450115,69.11256947537599,0.0037770298160608234,110.09146701184906,0.004625927576356565,111.21721976291752,0.006902562351247283,143.4110788584369,173.4921875,99.15,131.77265625,121.71707589285714,126.085546875,7.711040743847257e-06,5.086630932131745e-06,8.940743416130381e-05,1.0,low,sideways_low_vol,False,True,False,False,False,False,2025-08-08,False,117650.203125,116910.75,117519.6484375,117376.3828125,5801639936,739.453125,False,True,-0.21564712097200212,0.006299845908364897
2025-08-08 13:30:00+00:00,116784.453125,116971.0234375,116583.7421875,116971.0234375,1146757120,13,4,8,8,3,False,13,30,0,1,0,1,0.0018820723673755868,0.001880303488268813,33.1640625,0.00028405735616543313,387.28125,0.003310916145030844,186.5703125,0.0,200.7109375,0.002575830544139235,0.002575830544139264,0.0015233267052490174,0.0015233267052489586,0.0036257050279919767,0.0036257050279919793,-0.0017501702332246571,-0.001750170233224685,116713.0921875,116778.04764451967,116743.8453125,116736.43633930484,116682.891015625,116720.64685664755,116737.7421875,116739.20438711745,116682.891015625,127.50462509963768,116937.90026582428,116427.88176542573,0.0043709792923305,462832435.2,483753984.0,525041049.6,619859722.24,2.184128499807113,True,75492614144,116326.3864929712,0.002311266692448649,159.59596770113234,0.0036349470824625974,133.92762306029587,0.004644138242804352,127.50462509963768,0.006985437131449598,133.3150695070679,387.28125,160.0265625,143.76484375,144.11662946428572,132.775390625,9.731485439291555e-06,7.760659234138617e-06,0.0036257050279919767,1.0,low,sideways_low_vol,False,True,False,False,False,False,2025-08-08,False,117650.203125,116910.75,117519.6484375,117376.3828125,5801639936,739.453125,False,False,0.0815108293713682,0.006299845908364897
2025-08-08 13:45:00+00:00,116885.0,116928.6875,116782.9921875,116900.4296875,1319022592,13,4,8,8,3,False,13,45,0,1,0,1,-0.0006035148528705792,-0.0006036970412653528,-86.0234375,-0.0007354251931117288,145.6953125,0.0012463197345764674,15.4296875,28.2578125,102.0078125,0.0021428198290029954,0.002142819829003045,0.0007809208646123444,0.0007809208646123596,0.0021036920894492717,0.0021036920894493736,-0.0007034292191127056,-0.000703429219112759,116763.084375,116818.84165884643,116752.9671875,116766.25331170397,116695.161328125,116737.76903101447,116736.09640625,116745.52694791676,116695.161328125,136.1938284960441,116967.54898511709,116422.77367113292,0.004668362490646546,697417728.0,516157849.6,524699443.2,627890503.68,2.5138631441185413,False,74173591552,116327.02805891592,0.0025039292838600954,173.60950546600253,0.003713005042449,141.75228373408922,0.004639967201110888,136.1938284960441,0.006814460146175263,130.71161252628605,188.03125,186.809375,155.8921875,149.921875,136.56875,9.911588138050777e-06,8.288723402827049e-06,0.0021036920894492717,1.0,low,sideways_low_vol,False,True,False,False,False,False,2025-08-08,False,117650.203125,116910.75,117519.6484375,117376.3828125,5801639936,739.453125,False,True,-0.013956682514527205,0.006299845908364897
2025-08-08 14:00:00+00:00,116975.6171875,117239.4453125,116805.0703125,116805.0703125,1467121664,14,4,8,8,3,False,14,0,0,1,0,1,-0.0008157316038522877,-0.0008160644939219946,75.1875,0.0006431755657442181,434.375,0.0037188026070946595,170.546875,263.828125,0.0,0.0021066893267642772,0.002106689326764264,1.143745537879326e-05,1.143745537887474e-05,0.0013132021216171186,0.0013132021216170629,-0.0009216936603807513,-0.0009216936603807779,116812.1953125,116814.25121006428,116753.10078125,116773.31094821234,116702.820703125,116744.17867687024,116733.94125,116747.86198182197,116702.820703125,137.92829065774794,116978.6772844405,116426.9641218095,0.004727504950668486,819937280.0,662870016.0,582017228.8,643345940.48,2.5207529801564528,False,72706469888,116327.62158166473,0.0025258374788995376,131.17183731001984,0.0038198970101802157,141.806064487803,0.0047298344019843066,137.92829065774794,0.006837011777508068,128.60966266582813,434.375,255.4875,192.80546875,175.89285714285714,154.557421875,1.3738845628963586e-05,1.2942042850056427e-05,0.0013132021216171186,1.0,low,sideways_low_vol,False,True,False,False,False,False,2025-08-08,False,117650.203125,116910.75,117519.6484375,117376.3828125,5801639936,739.453125,False,True,-0.14291600633914422,0.006299845908364897
2025-08-08 14:15:00+00:00,116724.3359375,116807.5625,116695.4453125,116744.1640625,1754955776,14,4,8,8,3,False,14,15,0,1,0,1,-0.0005214349842609378,-0.0005215709787592576,-80.734375,-0.000691188959383385,112.1171875,0.0009603665279574668,19.828125,63.3984375,28.890625,0.0009517018670652799,0.000951701867065174,-0.0015864237829406047,-0.0015864237829405592,0.0018310611445835345,0.001831061144583503,-0.0012277412168280044,-0.0012277412168279615,116834.3953125,116790.88882754285,116734.55078125,116768.01151444645,116713.489453125,116744.17728502546,116731.07109375,116747.71696537797,116713.489453125,132.0482362760307,116977.58592567706,116449.39298057294,0.0045255518242067186,1147607449.6,835770777.6,647590912.0,667533312.0,2.709975917636102,False,70951514112,116328.23929348988,0.00266498621224654,98.66111963831666,0.003650161876719919,127.56039396917102,0.004629977446193883,132.0482362760307,0.006852854703900044,126.69595069536432,112.1171875,259.059375,189.40546875,174.25223214285714,154.10859375,1.3736474281569298e-05,1.3134290621300134e-05,0.0018310611445835345,1.0,low,sideways_low_vol,False,True,False,False,False,False,2025-08-08,False,117650.203125,116910.75,117519.6484375,117376.3828125,5801639936,739.453125,False,True,-0.2252826201796091,0.006299845908364897
2025-08-08 23:15:00+00:00,116888.7109375,116890.9375,116850.5546875,116850.5546875,85114880,23,4,8,8,3,False,23,15,0,0,1,0,-0.00036738837061089935,-0.0003674558742522042,-4.7890625,-4.0969450824896166e-05,40.3828125,0.0003455936739709796,38.15625,2.2265625,0.0,-0.0006147237975818731,-0.000614723797581877,5.6365232801169896e-05,5.6365232801115374e-05,0.0019293855086013334,0.0019293855086012798,0.0026325280205932167,0.0026325280205931247,116906.6109375,116886.91989481554,116899.59609375,116859.39750845612,116731.014453125,116774.25974266483,116625.650625,116685.08778332113,116731.014453125,204.2015244844633,117139.41750209393,116322.61140415606,0.006997335727480244,461150617.6,670533222.4,824978432.0,793196789.76,0.10317224875037703,False,73004118016,116333.6016061178,0.0005722661925937935,39.82307843005909,0.0015666468609421302,54.01590447143244,0.004272782833553429,204.2015244844633,0.009386840953457725,262.8190890814671,42.9453125,60.4640625,82.0609375,96.94308035714286,122.809765625,7.892224670932586e-06,6.219336247680337e-06,0.0019293855086013334,1.0,low,sideways_low_vol,False,True,False,False,False,False,2025-08-08,False,117650.203125,116910.75,117519.6484375,117376.3828125,5801639936,739.453125,False,True,-0.08140517696777602,0.006299845908364897
2025-08-08 23:30:00+00:00,116784.234375,116827.0546875,116682.3046875,116708.9765625,0,23,4,8,8,3,False,23,30,0,0,1,0,-0.0012116170554656858,-0.0012123516568405535,-66.3203125,-0.0005675652347339226,144.75,0.0012402644960431426,75.2578125,42.8203125,26.671875,-0.002123437380807558,-0.0021234373808075566,-0.0011794958542803435,-0.0011794958542803444,0.002858318422902073,0.0028583184229021,-0.0007203576730701045,-0.0007203576730701284,116856.940625,116827.60545071035,116885.8140625,116832.04824555501,116747.646484375,116768.04229693484,116623.96796875,116686.0245981909,116747.646484375,186.5790814896587,117120.80464735432,116374.48832139568,0.00639255992246942,461150617.6,557629849.6,733830144.0,789953003.52,0.0,False,73004118016,116333.6016061178,0.001009104952067451,87.31397891672172,0.0019830356144649626,80.2136492697657,0.003841116207944791,186.5790814896587,0.00922396939208414,261.99310701327306,168.25,75.1390625,91.184375,103.15959821428571,116.171484375,6.421902462336267e-06,5.616390642102329e-06,0.002858318422902073,1.0,low,sideways_low_vol,False,True,False,False,False,False,2025-08-08,False,117650.203125,116910.75,117519.6484375,117376.3828125,5801639936,739.453125,False,True,-0.27286846275752774,0.006299845908364897
2025-08-08 23:45:00+00:00,116723.625,116723.625,116675.9765625,116675.9765625,1064017920,23,4,8,8,3,False,23,45,0,0,1,0,-0.00028275460013416076,-0.0002827945827531332,14.6484375,0.00012551251781524678,47.6484375,0.00040838259000537344,47.6484375,0.0,0.0,-0.002153772760437156,-0.0021537727604371286,-0.0010128653701785284,-0.0010128653701784796,0.0015171102921680557,0.001517110292167961,-0.0011406153156131582,-0.0011406153156131537,116806.5734375,116777.06248797356,116873.984375,116803.67157590865,116756.48359375,116759.27413175057,116621.30328125,116685.63055757555,116756.48359375,178.1911201810627,117112.86583411213,116400.10135338787,0.006104710066503029,465019699.2,604805939.2,715575500.8,791333683.2,1.4869401185625388,False,71940100096,116333.90153337317,0.001003039486426412,106.69562435295454,0.001958912509783865,101.19329198237398,0.0037381130874561286,178.1911201810627,0.009226474996720479,260.74516163080773,47.6484375,70.728125,86.521875,101.28962053571429,108.964453125,5.69322394510457e-06,4.759603207971117e-06,0.0015171102921680557,1.0,low,sideways_low_vol,False,True,False,False,False,False,2025-08-08,False,117650.203125,116910.75,117519.6484375,117376.3828125,5801639936,739.453125,False,True,-0.3174960380348653,0.006299845908364897
2025-08-09 00:00:00+00:00,116675.4765625,116718.1015625,116671.4765625,116705.7421875,23687168,0,5,9,8,3,True,0,0,1,0,0,1,0.00025511357073626506,0.00025508103480273263,-0.5,-4.285372316829628e-06,46.625,0.0003995090483644931,30.265625,12.359375,4.0,-0.0016947018563732152,-0.0016947018563731656,-0.001991296046716773,-0.0019912960467168236,0.0002843829499330486,0.00028438294993306587,-0.0008389473848960938,-0.0008389473848960576,116766.95,116753.28905448236,116850.6984375,116785.86623256162,116758.142578125,116754.17585134576,116619.3434375,116686.41924894514,116758.142578125,177.52187806831796,117113.18633426164,116403.09882198836,0.006081695859439959,235710054.4,501683404.8,709803417.6,791807426.56,0.03337144822448372,False,71963787264,116333.90878485132,0.001215696744441514,97.96444299973567,0.0013739087103349851,110.98971171647857,0.0034397783332596505,177.52187806831796,0.009230611970822762,259.7121916435157,46.625,72.2828125,74.24375,86.86662946428571,102.629296875,5.16686441998556e-06,4.621984292445524e-06,0.0002843829499330486,1.0,low,sideways_low_vol,False,True,False,False,False,False,2025-08-09,True,116753.59375,116591.859375,116675.4765625,116591.859375,1006104576,161.734375,False,False,0.7041348661965028,0.0013871841127415761
2025-08-09 00:15:00+00:00,116727.84375,116753.59375,116706.8671875,116730.2421875,0,0,5,9,8,3,True,0,15,1,0,0,1,0.00020992968761235353,0.0002099076554588978,22.1015625,0.00018937853515803467,46.7265625,0.00040029525874661203,2.3984375,23.3515625,20.9765625,-0.0013966372167828478,-0.001396637216782798,-0.0019712800421989307,-0.001971280042198966,0.0017609545587236042,0.0017609545587234934,-0.0017054857430651715,-0.0017054857430652255,116734.2984375,116745.60676548824,116827.6421875,116775.75276982313,116768.40234375,116751.89645478902,116615.355,116688.13779555513,116768.40234375,169.06957394317493,117106.54149163635,116430.26319586365,0.005791620697025841,234563993.6,465807360.0,708324556.8,791288463.36,0.0,False,71963787264,116333.90878485132,0.0013244130951013265,67.80499004326944,0.0013803523010664127,109.51350002868554,0.003167795271719763,169.06957394317493,0.00916620213362431,256.35892260228195,47.8515625,70.6640625,74.7171875,80.78459821428571,94.425390625,4.267487249290095e-06,3.71161981682606e-06,0.0017609545587236042,1.0,low,sideways_low_vol,False,True,False,False,False,False,2025-08-09,True,116753.59375,116591.859375,116675.4765625,116591.859375,1006104576,161.734375,False,False,0.8556178147038933,0.0013871841127415761
